167.357897620958	-700.992338332137	672.913306070902	156.525362665296	-2.70446883979989	1	1	1
167.515808237479	193.450214503586	670.779140161840	-616.691434546254	-2.25897679399540	2	1	2
167.028060095076	505.897484082691	675.154992741193	452.819575474605	-7.31791791356953	3	1	3
651.761113712421	-699.856365561525	-451.300013249524	161.044048526239	3.49772835312202	4	2	1
651.919024328941	194.586187274196	-453.434179158588	-612.172748685311	3.94322039892592	5	2	2
651.431276186540	507.033456853301	-449.058326579231	457.338261335549	-1.11572072064703	6	2	3
-819.116739831424	-700.324973343479	-221.951989768892	159.570808572907	3.20820908711899	7	3	1
-818.958829214903	194.117579492244	-224.086155677952	-613.645988638643	3.65370113292220	8	3	2
-819.446577357301	506.564849071352	-219.710303098600	455.865021382217	-1.40523998665084	9	3	3
168.381100071729	-701.871425992197	675.054934362709	155.895639459760	-4.13815725306798	1	1	1
168.607084773378	194.324373410651	672.066275853166	-615.053027572422	2.77155472556370	2	1	2
165.679512976520	505.321079932316	678.400524550907	452.509948282471	-8.53372634044167	3	1	3
647.867562475550	-704.306831591741	-452.491608939004	161.682289663211	3.58463292718270	4	2	1
651.212681068412	194.805375918152	-457.586973071319	-611.921812067932	6.24122962385608	5	2	2
649.991823071822	508.888378095378	-451.040351442269	457.982870721513	-1.81810635675147	6	2	3
-817.285211315536	-699.422367600319	-221.972413295286	156.840257764129	6.37244951087355	7	3	1
-816.634379765323	192.184165803378	-225.874474550518	-614.308842555352	5.68531101735657	8	3	2
-824.044981271630	511.998660232578	-220.068553197626	457.747850622054	-0.0552314745046081	9	3	3
166.932071241824	-703.667679652484	675.094912562420	156.107497698983	-1.43844552585974	1	1	1
166.381841689682	191.804466940272	669.338897952989	-617.731085340154	-1.19628589533773	2	1	2
170.012933191106	505.053589151461	675.777938097157	452.746702532974	-6.52429212161385	3	1	3
651.522257694263	-700.418517684523	-449.214779695042	162.062200858167	4.60648031309076	4	2	1
655.775814527678	195.052753456469	-452.319834274680	-611.672305110503	4.65590307793313	5	2	2
650.823332614627	505.837003657248	-449.960689127873	455.804667195921	-0.177509551731109	6	2	3
-820.175673145497	-699.347594007077	-223.424394629916	158.587355356858	3.74487662302687	7	3	1
-819.820680414961	191.614008918643	-224.483622469439	-615.501088414974	2.24894752047133	8	3	2
-820.417848463864	507.422850847416	-218.556290129492	455.568153504185	-0.236174796341519	9	3	3
167.446407413575	-700.464602419869	670.634212817863	154.859481140019	-2.16805186178723	1	1	1
168.211760240262	191.819123294510	671.194412041391	-616.165205570676	-3.84770271940219	2	1	2
167.755607216350	506.563519292207	676.075676745296	452.292452552677	-7.18448817791307	3	1	3
652.199017997104	-700.761922196421	-449.557808003093	161.964590667063	4.30351453212970	4	2	1
656.035648920491	197.386531148676	-453.196751334001	-613.093457913582	4.46661414021544	5	2	2
652.489496118608	507.638800015659	-448.181514424541	455.768323763187	-0.509665046908362	6	2	3
-822.179714334205	-702.211314120923	-222.311767630690	158.831027246255	4.62629830897428	7	3	1
-819.863252928999	192.712319905923	-224.636974805637	-612.242774367104	2.12222368402212	8	3	2
-820.832042358620	508.515656070239	-217.865068493819	456.520363901149	-0.312169618956682	9	3	3
166.982781678886	-702.771909677700	673.898379455231	158.757919696395	-0.370228935873463	1	1	1
167.630228186955	193.062875209218	669.464389891861	-617.090964036778	-3.37568249180364	2	1	2
167.629181310091	506.791924319660	676.404279677427	450.393674937053	-10.5135892927233	3	1	3
652.345987694646	-699.650201579419	-449.675711456139	160.723301817831	1.65969780099704	4	2	1
651.931891508059	197.198869525266	-453.756525190831	-612.703789681387	1.68774420839039	5	2	2
651.572308453069	507.366828797798	-447.217977496451	456.248582808196	0.153699168357787	6	2	3
-820.000555154038	-702.089243046329	-224.725726595174	158.978289285509	4.79975989614694	7	3	1
-821.232976366315	195.362384338456	-223.205466804093	-614.122504506168	2.46233344829784	8	3	2
-819.502945729216	505.841367048506	-222.414430745913	452.367846420460	0.546212660834618	9	3	3
169.923808992560	-700.918796561457	672.881979234477	154.795267197407	-2.11477262191263	1	1	1
165.809538091113	194.814563948335	670.986224032072	-618.494127108803	-2.79817852219135	2	1	2
163.746872844240	505.399258197035	674.133336107757	454.531227711929	-6.14186172021374	3	1	3
652.246122002060	-700.646409322871	-448.759648030393	162.012660377330	3.30240963538469	4	2	1
652.665007079205	193.071628077332	-453.854614743532	-611.964120498323	5.17753152619465	5	2	2
651.987558740972	507.218528309009	-447.882179850818	457.764574418835	-0.267745234402935	6	2	3
-822.034437312467	-700.743754229440	-223.074450673015	159.627114887074	1.72875288532466	7	3	1
-819.449155524115	196.827307247893	-222.646655868990	-614.149743545294	2.53626056536268	8	3	2
-822.861237996970	506.465624283022	-218.327277293045	456.032002366130	0.563483058343435	9	3	3
167.223466028945	-702.781554637150	670.882749016512	155.124896797494	-13.9278164408062	1	1	1
165.049961991259	193.243683255165	670.771178832030	-619.093460908291	-13.4575241518644	2	1	2
170.034886001735	504.594001875313	671.543505995825	453.699021340880	-17.4914845697479	3	1	3
647.750131641569	-697.472594143769	-451.442937827601	160.347334484491	-3.57615603187372	4	2	1
656.425083018354	195.582493296150	-451.646735762408	-615.240387038874	-5.21806547091972	5	2	2
644.521584107821	505.482713286815	-451.047660308486	459.075252690862	-7.78759139636541	6	2	3
-819.695830135906	-700.975804093020	-224.517604900127	159.264489403617	-6.37250212209312	7	3	1
-819.275944991133	191.727337545490	-222.138776376364	-614.771836075330	-5.88771761083155	8	3	2
-822.456547985565	507.036831598896	-220.242854252144	454.395624630377	-11.7778119225169	9	3	3
166.172587301518	-702.065572469625	673.117802758683	156.583623657568	-1.13470356412508	1	1	1
167.120648831163	193.154861329053	670.244518415007	-617.978919920082	-2.59387166183077	2	1	2
