-12.1946701200311	3.44033848698768	9.36817086651492	19.2410034323973	1
-13.2248563363068	14.3169867414492	8.70347326924824	7.96215223384894	1
-25.8943268590232	7.10621617266598	26.1300331465893	11.5126719000244	1
-24.8786467510087	-0.912713247575731	26.3228877101154	21.0355862521470	1
-14.5193183911510	-20.6720114150478	13.9515696456554	47.8444128279287	2
-14.1562161177197	-13.1625213094763	11.9348429857322	38.6905568859753	2
-24.6744700697180	-13.2158519177207	25.9362115324066	33.8013165734990	2
-24.8427323739446	-25.3955472190464	27.8479719290397	49.3221895668911	2
-13.7409941048365	-10.0949865674218	13.9271765584575	26.4032158941066	3
-12.2164055598174	2.50113654021228	10.7347944237263	9.36307179292261	3
-22.2279984946745	-0.338863360709954	23.6686613223035	10.9911996395393	3
-25.4236922808555	-15.1034789499634	30.2280821085195	25.0416912362949	3
